id,cid,usn,ease,ivl,lastIvl,factor,time,type
1743945109840,1724592141806,1579,3,-720,-120,1300,4158,2
1743945113688,1724592146703,1579,3,41,15,1300,3841,1
1743945126701,1724592144155,1579,1,-120,2,1300,13002,1
1743945129598,1724592141851,1579,3,46,20,1300,2892,1
1743945132085,1724592144128,1579,3,3,1,1300,2474,1
1743945134115,1724592142364,1579,3,14,5,1300,2025,1
1743945136889,1724592144494,1579,3,9,3,1310,2769,1
1743945142164,1724592144422,1579,3,12,4,1310,5269,1
1743945145003,1724592144716,1579,3,3,1,1310,2834,1
1743945148518,1724592143609,1579,3,29,11,1310,3505,1
1743945150737,1724592148942,1579,3,108,43,1310,2215,1
1743945189251,1724592144488,1579,3,-720,-120,1300,3215,2
1743945194085,1724592141515,1579,3,-720,-120,1300,4829,2
1743945205593,1724592142100,1579,3,32,12,1300,11499,1
1743945207749,1724592146574,1579,3,96,37,1310,2145,1
1743945210131,1724592142808,1579,3,42,17,1310,2374,1
1743945212299,1724592141962,1579,3,-720,-120,1300,2156,2
1743945217199,1724592141707,1579,3,60,23,1300,4895,1
1743945224235,1724592144704,1579,3,3,1,1310,7026,1
1743945226623,1724592142553,1579,3,45,18,1310,2383,1
1743945230535,1724592143855,1579,3,19,7,1300,3901,1
1743945234446,1724592144431,1579,3,10,4,1310,3905,1
1743945239727,1724592144785,1579,3,1,-600,1310,5276,0
1743945254402,1724592144740,1579,3,4,1,1310,14669,1
1743945266494,1724592143249,1579,1,-120,-120,1300,12083,2
1743945270388,1724592144155,1579,3,-720,-120,1300,3886,2
1743945280028,1724592144755,1579,1,-60,-600,0,9634,0
1743945289801,1724592144779,1579,3,1,-600,1310,9768,0
1743945292572,1724592144782,1579,3,1,-600,1310,2764,0
1743945294956,1724592142790,1579,3,44,16,1310,2373,1
1743945299078,1724592144389,1579,3,12,4,1310,4117,1
1743945301282,1724592144464,1579,3,8,3,1310,2200,1
1743945302941,1724592144695,1579,3,3,1,1310,1654,1
1743945304885,1724592144671,1579,3,3,1,1310,1939,1
1743945306592,1724592141605,1579,3,66,27,1310,1703,1
1743945316737,1724592141866,1579,1,-120,11,1300,10130,1
1743945323736,1724592144425,1579,3,12,4,1310,6992,1
1743945333280,1724592144689,1579,1,-120,1,1300,9539,1
1743945335049,1724592144797,1579,3,1,-600,1310,1764,0
1743945337511,1724592141584,1579,3,65,27,1310,2456,1
1743945339537,1724592144701,1579,3,4,1,1310,2023,1
1743945343674,1724592141974,1579,3,64,24,1310,4133,1
1743945348423,1724592144755,1579,3,-600,-60,0,4744,0
1743945350033,1724592144680,1579,3,4,1,1310,1605,1
1743945354694,1724592143069,1579,3,29,11,1300,4656,1
1743945359833,1724592144800,1579,3,1,-600,1310,5133,0
1743945364064,1724592143516,1579,3,30,12,1310,4228,1
1743945365806,1724592144794,1579,3,1,-600,1310,1738,0
1743945367910,1724592144725,1579,3,4,1,1310,2098,1
1743945371160,1724592142361,1579,3,54,21,1310,3244,1
1743945387619,1724592141902,1579,1,-120,21,1300,16455,1
1743945389385,1724592144674,1579,3,4,1,1310,1762,1
1743945391756,1724592144407,1579,3,4,1,1300,2367,1
1743945397092,1724592144788,1579,1,-60,-600,0,5331,0
1743945400628,1724592142868,1579,3,40,16,1310,3532,1
1743945403767,1724592143858,1579,3,20,8,1310,3133,1
1743945526696,1724592143249,1579,3,-720,-120,1300,3607,2
1743945528717,1724592144809,1579,3,1,-600,1310,2015,0
1743945530483,1724592141866,1579,3,-720,-120,1300,1761,2
1743945532174,1724592144806,1579,3,1,-600,1310,1683,0
1743945534847,1724592144791,1579,3,1,-600,1310,2669,0
1743945541645,1724592144788,1579,3,-600,-60,0,6789,0
1743945543316,1724592144812,1579,3,1,-600,1310,1667,0
1743945545852,1724592144689,1579,3,-720,-120,1300,2532,2
1743945550799,1724592141902,1579,3,-720,-120,1300,4942,2
1743945553876,1724592144815,1579,3,1,-600,1310,3070,0
1743945557555,1724592144044,1579,3,11,4,1300,3669,1
1743945614523,1724592144803,1579,3,1,-600,1310,5129,0
1743945616142,1724592144818,1579,3,1,-600,1310,1611,0
1743945618381,1724592143693,1579,3,24,10,1310,2223,1
1743945619695,1724592143600,1579,3,26,11,1310,1309,1
1743945627267,1724592144446,1579,3,6,3,1310,7566,1
1743945631240,1724592147696,1579,3,79,32,1310,3969,1
1743945633643,1724592142940,1579,3,35,15,1310,2392,1
1743945638231,1724592144686,1579,3,3,1,1310,4582,1
1743945641189,1724592143915,1579,3,20,8,1310,2955,1
1743945645905,1724592143576,1579,3,19,8,1300,4709,1
1743945649132,1724592144452,1579,3,8,3,1310,3223,1
1743945652432,1724592149143,1579,3,110,43,1310,3296,1
1743945659080,1724592143567,1579,1,-120,8,1300,6642,1
1743945661631,1724592144278,1579,3,4,1,1300,2545,1
1743945663862,1724592141614,1579,3,66,27,1310,2225,1
1743945665969,1724592142724,1579,3,38,17,1310,2102,1
1743945667681,1724592141521,1579,3,67,28,1310,1709,1
1743945669726,1724592144731,1579,3,4,1,1310,2038,1
1743945690121,1724592143723,1579,3,9,3,1300,20390,1
1743945696009,1724592144743,1579,1,-120,1,1300,5881,1
1743945699037,1724592147540,1579,3,88,35,1310,3023,1
1743945739116,1724592144710,1579,1,-120,1,1300,40073,1
1743945746504,1724592148306,1579,3,50,20,1300,7381,1
1743945748107,1724592148001,1579,3,74,29,1310,1598,1
1743945750553,1724592142865,1579,3,40,16,1310,2441,1
1743945753142,1724592143876,1579,3,4,1,1300,2583,1
1743945756314,1724592144641,1579,3,3,1,1300,3165,1
1743946249503,1724592144698,1579,1,-120,1,1300,60000,1
1743946259356,1724592143567,1579,3,-720,-120,1300,4302,2
1743946261733,1724592144743,1579,3,-720,-120,1300,2375,2
1743946266909,1724592144710,1579,3,-720,-120,1300,5171,2
1743946269074,1724592141806,1579,3,7,-720,1300,2152,2
1743946277300,1724592144497,1579,3,1,-720,1300,8220,2
1743946283117,1724592141515,1579,3,9,-720,1300,5812,2
1743946285209,1724592144488,1579,3,1,-720,1300,2087,2
1743946336052,1724592144755,1579,1,-60,-600,0,50838,0
1743946340894,1724592144155,1579,3,1,-720,1300,4826,2
1743946343386,1724592141962,1579,3,11,-720,1300,2474,2
1743946345249,1724592144788,1579,3,1,-600,1310,1857,0
1743946347276,1724592144689,1579,3,1,-720,1300,2022,2
1743946349409,1724592147618,1579,3,88,34,1310,2128,1
1743946354158,1724592141572,1579,3,67,27,1310,4743,1
1743946356282,1724592141641,1579,3,64,26,1310,2114,1
1743946359373,1724592141866,1579,3,5,-720,1300,3086,2
1743946365203,1724592141980,1579,3,5,2,1300,5823,1
1743946367648,1724592147908,1579,3,73,30,1310,2430,1
1743946369423,1724592143489,1579,3,32,12,1310,1764,1
1743946378095,1724592144491,1579,3,7,3,1310,8667,1
1743946381893,1724592143621,1579,3,25,10,1310,3788,1
1743946392284,1724592144260,1579,3,5,2,1300,10385,1
1743946395091,1724592144698,1579,3,-720,-120,1300,2803,2
1743946430965,1724592144722,1579,3,4,1,1310,35869,1
1743946440954,1724592143249,1579,3,1,-720,1300,9982,2
1743946453343,1724592144755,1579,3,-600,-60,0,12385,0
1743946458564,1724592141902,1579,3,10,-720,1300,5214,2
1743946466424,1724592142853,1579,3,5,2,1300,7856,1
1743946470987,1724592144371,1579,3,9,4,1310,4553,1
1743946472979,1724592144485,1579,3,7,3,1310,1987,1
1743946474559,1724592144380,1579,3,12,4,1310,1576,1
1743946478368,1724592144443,1579,3,11,4,1310,3804,1
1743946486875,1724592144728,1579,3,3,1,1310,8502,1
1743946489359,1724592144737,1579,3,3,1,1310,2480,1
1743946493029,1724592143894,1579,3,20,8,1310,3667,1
1743946495018,1724592146655,1579,3,93,39,1310,1983,1
1743946497501,1724592147711,1579,3,81,33,1310,2468,1
1743946501064,1724592144074,1579,3,7,3,1300,3556,1
1743946504192,1724592144410,1579,3,3,1,1300,3123,1
1743946506169,1724592143597,1579,3,19,8,1300,1970,1
1743946519627,1724592144521,1579,1,-120,1,1300,13448,1
1743946547410,1724592143639,1579,3,25,10,1310,27766,1
1743946552220,1724592144383,1579,3,4,1,1300,4804,1
1743946558677,1724592147114,1579,3,33,14,1300,5900,1
1743946564817,1724592144713,1579,3,3,1,1310,6136,1
1743946569483,1724592142409,1579,1,-120,18,1300,4655,1
1743946572711,1724592143978,1579,3,18,7,1310,3223,1
1743946577247,1724592144683,1579,3,4,1,1310,4531,1
1743946578710,1724592144719,1579,3,3,1,1310,1459,1
1743946581317,1724592142919,1579,3,16,6,1300,2602,1
1743946583281,1724592144734,1579,3,3,1,1310,1959,1
1743946586889,1724592143333,1579,3,24,9,1300,3603,1
1743946588720,1724592142742,1579,3,42,17,1310,1827,1
1743946596490,1724592144659,1579,3,3,1,1300,7763,1
1743946598156,1724592147926,1579,3,75,30,1310,1658,1
1743946599813,1724592144692,1579,3,3,1,1310,1653,1
1743946604865,1724592142349,1579,3,32,12,1300,5048,1
1743946608240,1724592144677,1579,3,3,1,1310,3369,1
1743946610517,1724592144521,1579,3,-720,-120,1300,2264,2
1743946612579,1724592142409,1579,3,-720,-120,1300,2055,2
1743946622279,1724592144710,1579,1,-120,-720,1300,9693,2
1743946624784,1724592144743,1579,3,1,-720,1300,2492,2
1743946625961,1724592144710,1579,3,-720,-120,1300,1169,2
1743946637427,1724592144755,1579,3,1,-600,1310,11460,0
1743946641552,1724592143567,1579,3,4,-720,1300,4118,2
1743946646689,1724592144698,1579,3,1,-720,1300,5130,2
1743946650546,1724592144710,1579,3,1,-720,1300,3845,2
1743946651851,1724592142409,1579,3,9,-720,1300,1300,2
1743946653393,1724592144521,1579,3,1,-720,1300,1535,2
1744027834549,1724592144821,1585,1,-60,-60,0,60000,0
1744027905793,1724592144824,1585,1,-60,-60,0,33111,0
1744027931158,1724592144827,1585,3,-600,-60,0,25316,0
1744027935470,1724592144821,1585,3,-600,-60,0,3783,0
1744027953855,1724592144830,1585,3,-600,-60,0,18379,0
1744027979296,1724592144833,1585,1,-60,-60,0,25433,0
1744027981509,1724592144824,1585,3,-600,-60,0,2195,0
1744028093236,1724592144836,1585,1,-60,-60,0,22637,0
1744028097946,1724592144833,1585,3,-600,-60,0,4669,0
1744028164718,1724592144839,1585,3,-600,-60,0,3717,0
1744028167977,1724592144836,1585,3,-600,-60,0,3247,0
1744028210796,1724592144842,1585,1,-60,-60,0,42809,0
1744028240463,1724592144845,1585,3,-600,-60,0,29655,0
1744028360851,1724592144848,1585,3,-600,-60,0,12941,0
1744028362710,1724592144842,1585,3,-600,-60,0,1825,0
1744028433029,1724592144851,1585,3,-600,-60,0,7026,0
1744028451019,1724592144854,1585,3,-600,-60,0,10257,0
1744028486365,1724592144857,1585,3,-600,-60,0,22761,0
1744028552463,1724592144860,1585,3,-600,-60,0,2269,0
1744028569999,1724592144863,1585,3,-600,-60,0,17515,0
1744028635149,1724592144866,1585,3,-600,-60,0,60000,0
1744028636990,1724592144824,1585,3,1,-600,1310,1817,0
1744028639519,1724592144821,1585,3,1,-600,1310,2523,0
1744028649594,1724592144869,1585,3,-600,-60,0,10066,0
1744028671528,1724592144872,1585,3,-600,-60,0,14734,0
1744028673959,1724592144827,1585,3,1,-600,1310,2409,0
1744028700812,1724592144875,1585,1,-60,-60,0,26837,0
1744028704082,1724592144830,1585,3,1,-600,1310,3263,0
1744028721575,1724592144878,1585,1,-60,-60,0,17486,0
1744028727581,1724592144833,1585,3,1,-600,1310,5994,0
1744028758301,1724592144881,1585,1,-60,-60,0,20919,0
1744028772722,1724592144884,1585,3,-600,-60,0,14405,0
1744028775210,1724592144875,1585,3,-600,-60,0,2483,0
1744028797608,1724592144887,1585,3,-600,-60,0,22385,0
1744028801157,1724592144878,1585,3,-600,-60,0,3543,0
1744028829514,1724592144890,1585,3,-600,-60,0,10818,0
1744028833017,1724592144836,1585,3,1,-600,1310,3496,0
1744028834895,1724592144881,1585,3,-600,-60,0,1871,0
1744028838522,1724592144839,1585,3,1,-600,1310,3623,0
1744028867544,1724592144893,1585,3,-600,-60,0,29012,0
1744028870406,1724592144395,1585,3,9,3,1310,2231,1
1744028873679,1724592143783,1585,3,21,8,1300,3260,1
1744028875474,1724592144809,1585,3,3,1,1310,1788,1
1744028883461,1724592142085,1585,3,60,24,1310,7978,1
1744028887705,1724592144572,1585,3,7,3,1310,4237,1
1744028890924,1724592143537,1585,3,10,4,1300,3212,1
1744028901107,1724592143249,1585,3,3,1,1300,10167,1
1744028903140,1724592144845,1585,3,1,-600,1310,2021,0
1744028913629,1724592144800,1585,3,3,1,1310,10483,1
1744028915768,1724592143765,1585,3,26,10,1310,2133,1
1744028918526,1724592144761,1585,3,4,1,1310,2744,1
1744028920283,1724592144305,1585,3,6,2,1300,1751,1
1744028932522,1724592144341,1585,1,-120,4,1300,12232,1
1744028942882,1724592144698,1585,3,3,1,1300,10354,1
1744028945989,1724592143651,1585,3,25,10,1300,3094,1
1744028961318,1724592143990,1585,3,22,8,1310,15315,1
1744028963425,1724592141623,1585,3,71,28,1310,2100,1
1744028984499,1724592144581,1585,3,9,3,1310,21064,1
1744028986170,1724592144842,1585,3,1,-600,1310,1667,0
1744028991668,1724592143852,1585,3,22,9,1310,5491,1
1744028994609,1724592144488,1585,3,3,1,1300,2935,1
1744028999397,1724592144710,1585,3,3,1,1300,4783,1
1744029002983,1724592144065,1585,3,18,7,1310,3579,1
1744029006849,1724592144743,1585,3,4,1,1300,3860,1
1744029013828,1724592144527,1585,3,7,3,1310,6965,1
1744029015206,1724592144848,1585,3,1,-600,1310,1364,0
1744029019814,1724592148579,1585,3,86,36,1300,4596,1
1744029023613,1724592144758,1585,3,4,1,1310,3777,1
1744029027687,1724592144164,1585,3,9,3,1300,4059,1
1744029030155,1724592144515,1585,3,11,4,1310,2463,1
1744029031870,1724592143687,1585,3,27,11,1310,1709,1
1744029041254,1724592144002,1585,1,-120,7,1300,9377,1
1744029044220,1724592144458,1585,3,11,4,1310,2960,1
1744029049269,1724592144347,1585,3,6,2,1300,5030,1
1744029051246,1724592147189,1585,3,73,28,1300,1969,1
1744029053886,1724592144503,1585,3,11,4,1310,2632,1
1744029055611,1724592144815,1585,3,3,1,1310,1717,1
1744029058664,1724592144575,1585,3,6,3,1310,3046,1
1744029062019,1724592142433,1585,3,55,21,1310,3346,1
1744029066710,1724592144341,1585,3,-720,-120,1300,4682,2
1744029068549,1724592144746,1585,3,4,1,1310,1826,1
1744029079251,1724592144470,1585,3,12,4,1310,10693,1
1744029083845,1724592144428,1585,3,10,4,1300,4589,1
1744029087730,1724592143012,1585,3,28,12,1300,3875,1
1744029094250,1724592144542,1585,3,9,3,1310,6511,1
1744029095612,1724592144851,1585,3,1,-600,1310,1344,0
1744029100539,1724592142205,1585,3,31,14,1300,4906,1
1744029102000,1724592144854,1585,3,1,-600,1310,1446,0
1744029106318,1724592144794,1585,3,3,1,1310,4312,1
1744029110474,1724592143741,1585,3,26,10,1310,4149,1
1744029119683,1724592144482,1585,3,12,4,1310,9204,1
1744029122689,1724592144551,1585,3,8,3,1310,3002,1
1744029125472,1724592143708,1585,3,28,10,1310,2775,1
1744029142477,1724592144779,1585,1,-120,1,1300,17000,1
1744029145744,1724592144509,1585,3,9,4,1310,3247,1
1744029148405,1724592143648,1585,3,28,11,1310,2659,1
1744029151648,1724592144500,1585,3,9,4,1310,3207,1
1744029159635,1724592147588,1585,1,-120,9,1300,7977,1
1744029162061,1724592144857,1585,3,1,-600,1310,2421,0
1744029166814,1724592143786,1585,3,21,8,1300,4748,1
1744029176431,1724592147980,1585,3,74,29,1300,9608,1
1744029187817,1724592144791,1585,1,-120,1,1300,4895,1
1744029190865,1724592144002,1585,3,-720,-120,1300,3040,2
1744029192682,1724592147992,1585,3,74,30,1310,1811,1
1744029198181,1724592144029,1585,3,10,4,1300,5496,1
1744029201921,1724592144785,1585,3,4,1,1310,3733,1
1744029213062,1724592141941,1585,1,-120,24,1300,11131,1
1744029215681,1724592148037,1585,3,73,30,1310,2601,1
1744029228770,1724592144770,1585,3,4,1,1310,13081,1
1744029234794,1724592143645,1585,3,26,11,1310,6015,1
1744029236895,1724592147786,1585,3,77,32,1310,2094,1
1744029238843,1724592146622,1585,3,89,37,1310,1936,1
1744029245369,1724592144545,1585,3,7,3,1310,6518,1
1744029251563,1724592144257,1585,3,5,2,1300,6187,1
1744029262836,1724592144512,1585,1,-120,4,1300,11267,1
1744029267907,1724592144497,1585,3,4,1,1300,5062,1
1744029269403,1724592144866,1585,3,1,-600,1310,1494,0
1744029297261,1724592143885,1585,1,-120,5,1300,27853,1
1744029304840,1724592144779,1585,1,-120,-120,1300,1187,2
1744029306897,1724592144860,1585,3,1,-600,1310,2049,0
1744029308268,1724592144863,1585,3,1,-600,1310,1365,0
1744029309977,1724592147588,1585,3,-720,-120,1300,1703,2
1744029312596,1724592144869,1585,3,1,-600,1310,2616,0
1744029314068,1724592144791,1585,3,-720,-120,1300,1465,2
1744029319682,1724592144116,1585,1,-120,6,1300,5603,1
1744029324767,1724592144773,1585,3,4,1,1310,5078,1
1744029331543,1724592144782,1585,3,3,1,1310,6772,1
1744029334822,1724592149239,1585,3,111,43,1310,3272,1
1744029336975,1724592144797,1585,3,3,1,1310,2146,1
1744029341915,1724592143213,1585,3,8,3,1300,4935,1
1744029351965,1724592143768,1585,3,12,4,1300,10042,1
1744029356698,1724592141941,1585,3,-720,-120,1300,4727,2
1744029358242,1724592144812,1585,3,4,1,1310,1538,1
1744029359958,1724592144530,1585,3,7,3,1310,1711,1
1744029361642,1724592142058,1585,3,58,24,1310,1681,1
1744029363945,1724592143987,1585,3,23,8,1310,2299,1
1744029365646,1724592149173,1585,3,107,43,1310,1695,1
1744029368095,1724592144584,1585,3,6,3,1310,2445,1
1744029369414,1724592144764,1585,3,4,1,1310,1316,1
1744029375554,1724592149868,1585,3,12,4,1300,6134,1
1744029378983,1724592143993,1585,3,21,8,1310,3420,1
1744029393813,1724592144521,1585,3,4,1,1300,14824,1
1744029405520,1724592144689,1585,3,4,1,1300,11697,1
1744029413850,1724592144512,1585,3,-720,-120,1300,8323,2
1744029415176,1724592144872,1585,3,1,-600,1310,1321,0
1744029420413,1724592143870,1585,3,21,8,1300,5227,1
1744029432018,1724592144788,1585,1,-120,1,1300,11599,1
1744029435175,1724592143735,1585,3,25,9,1310,3150,1
1744029444301,1724592144779,1585,3,-720,-120,1300,9122,2
1744029446811,1724592144875,1585,3,1,-600,1310,2493,0
1744029448183,1724592144890,1585,3,1,-600,1310,1366,0
1744029452914,1724592143885,1585,3,-720,-120,1300,4724,2
1744029454614,1724592144884,1585,3,1,-600,1310,1694,0
1744029456519,1724592144116,1585,3,-720,-120,1300,1896,2
1744029458781,1724592142577,1585,3,48,19,1310,2243,1
1744029460607,1724592143906,1585,3,25,9,1310,1818,1
1744029461901,1724592147971,1585,3,74,30,1310,1288,1
1744029469783,1724592143972,1585,3,12,4,1300,7871,1
1744029474676,1724592146619,1585,3,11,4,1300,4881,1
1744029476130,1724592143762,1585,3,24,10,1310,1451,1
1744029477872,1724592143474,1585,3,10,4,1300,1725,1
1744029490946,1724592144776,1585,3,4,1,1310,4008,1
1744029498271,1724592143672,1585,3,23,11,1310,7315,1
1744029505623,1724592144878,1585,3,1,-600,1310,7342,0
1744029508485,1724592144887,1585,3,1,-600,1310,2857,0
1744029510532,1724592144893,1585,3,1,-600,1310,2042,0
1744029512111,1724592144767,1585,3,3,1,1310,1567,1
1744029514342,1724592144476,1585,3,11,4,1310,2223,1
1744029528585,1724592144401,1585,3,9,4,1300,14238,1
1744029537865,1724592144755,1585,1,-120,1,1300,9276,1
1744029544566,1724592143981,1585,3,13,6,1300,6690,1
1744029549573,1724592144818,1585,3,4,1,1310,5000,1
1744029552946,1724592142925,1585,3,19,8,1300,3368,1
1744029554844,1724592144803,1585,3,4,1,1310,1889,1
1744029557769,1724592144449,1585,3,12,4,1310,2918,1
1744029561812,1724592143732,1585,3,26,10,1310,4037,1
1744029564037,1724592144881,1585,3,1,-600,1310,2217,0
1744029565925,1724592142751,1585,3,43,17,1310,1878,1
1744029575923,1724592143549,1585,1,-120,8,1300,9990,1
1744029579158,1724592142907,1585,3,43,16,1310,3229,1
1744029582728,1724592144788,1585,3,-720,-120,1300,3566,2
1744029586535,1724592144455,1585,3,8,4,1310,3800,1
1744029590468,1724592144806,1585,3,4,1,1310,3928,1
1744029594385,1724592141611,1585,3,69,28,1310,3910,1
1744029598039,1724592144155,1585,3,4,1,1300,3647,1
1744029602837,1724592144518,1585,3,7,3,1300,4792,1
1744029605815,1724592144563,1585,3,7,3,1310,2973,1
1744029608180,1724592144749,1585,3,3,1,1310,2360,1
1744029609801,1724592144752,1585,3,4,1,1310,1604,1
1744029612703,1724592143867,1585,3,24,9,1310,2895,1
1744029614754,1724592146472,1585,3,99,40,1310,2045,1
1744029626321,1724592144755,1585,1,-120,-120,1300,11553,2
1744029628859,1724592143549,1585,3,-720,-120,1300,2529,2
1744029629992,1724592144755,1585,3,-720,-120,1300,1126,2
1744029635703,1724592144002,1585,3,3,-720,1300,5705,2
1744029638341,1724592144341,1585,3,2,-720,1300,2633,2
1744029640652,1724592144791,1585,3,1,-720,1300,2296,2
1744029642129,1724592147588,1585,3,4,-720,1300,1472,2
1744029644262,1724592144512,1585,3,2,-720,1300,2125,2
1744029647485,1724592141941,1585,3,12,-720,1300,3217,2
1744029649484,1724592144779,1585,3,1,-720,1300,1992,2
1744029655599,1724592143885,1585,3,2,-720,1300,6109,2
1744029657829,1724592144116,1585,3,3,-720,1300,2223,2
1744029659847,1724592144788,1585,3,1,-720,1300,2013,2
1744029661299,1724592143549,1585,3,4,-720,1300,1447,2
1744029664038,1724592144755,1585,3,1,-720,1300,2730,2
1744117709225,1724592144896,1588,1,-60,-60,0,954,0
1744117926908,1724592144899,1588,1,-60,-60,0,5526,0
1744117931727,1724592144896,1588,3,-600,-60,0,4806,0
1744118038518,1724592144902,1588,1,-60,-60,0,41374,0
1744118041352,1724592144899,1588,3,-600,-60,0,2821,0
1744118111433,1724592144905,1588,1,-60,-60,0,2798,0
1744118120085,1724592144902,1588,3,-600,-60,0,8638,0
1744118239084,1724592144905,1588,3,-600,-60,0,4136,0
1744118248239,1724592144908,1588,1,-60,-60,0,9130,0
1744118311892,1724592144911,1588,1,-60,-60,0,12971,0
1744118335868,1724592144914,1588,3,-600,-60,0,9906,0
1744118340394,1724592144908,1588,3,-600,-60,0,4512,0
1744118396226,1724592144911,1588,1,-60,-60,0,2973,0
1744118397355,1724592144917,1588,3,-600,-60,0,1109,0
1744118428461,1724592144920,1588,3,-600,-60,0,15329,0
1744118458498,1724592144923,1588,3,-600,-60,0,30017,0
1744118505856,1724592144926,1588,3,-600,-60,0,9793,0
1744118510422,1724592144911,1588,3,-600,-60,0,4553,0
1744119105732,1724592144929,1588,1,-60,-60,0,60000,0
1744119108882,1724592144896,1588,3,1,-600,1310,2428,0
1744119112422,1724592144899,1588,3,1,-600,1310,3536,0
1744119118772,1724592144902,1588,3,1,-600,1310,6343,0
1744119120594,1724592144914,1588,3,1,-600,1310,1817,0
1744119123272,1724592144908,1588,3,1,-600,1310,2673,0
1744119125010,1724592144905,1588,3,1,-600,1310,1732,0
1744119131819,1724592144917,1588,3,1,-600,1310,6805,0
1744119134752,1724592144920,1588,3,1,-600,1310,2922,0
1744119184839,1724592144932,1588,1,-60,-60,0,50070,0
1744119187736,1724592144929,1588,3,-600,-60,0,2887,0
1744119189492,1724592144923,1588,3,1,-600,1310,1746,0
1744119219363,1724592144935,1588,1,-60,-60,0,14266,0
1744119227389,1724592144926,1588,3,1,-600,1310,8007,0
1744119253089,1724592144938,1588,3,-600,-60,0,16455,0
1744119256646,1724592144932,1588,3,-600,-60,0,3543,0
1744119259554,1724592144911,1588,3,1,-600,1310,2902,0
1744119311049,1724592144941,1588,3,-600,-60,0,14118,0
1744119344472,1724592144935,1588,1,-60,-60,0,2797,0
1744119781537,1724592144944,1588,1,-60,-60,0,8000,0
1744119814960,1724592144935,1588,3,-600,-60,0,33409,0
1744119878818,1724592144947,1588,3,-600,-60,0,35933,0
1744119882823,1724592144944,1588,3,-600,-60,0,3996,0
1744119885548,1724592144932,1588,3,1,-600,1310,2721,0
1744119929821,1724592144950,1588,3,-600,-60,0,26026,0
1744119934456,1724592144938,1588,3,1,-600,1310,4620,0
1744119936312,1724592144929,1588,3,1,-600,1310,1850,0
1744120042549,1724592144953,1588,1,-60,-60,0,40848,0
1744120046332,1724592144941,1588,3,1,-600,1310,3771,0
1744120078411,1724592144956,1588,1,-60,-60,0,31571,0
1744120097299,1724592144959,1588,3,-600,-60,0,18880,0
1744120124958,1724592144962,1588,1,-60,-60,0,939,0
1744120129149,1724592144953,1588,3,-600,-60,0,4177,0
1744120143826,1724592144965,1588,3,-600,-60,0,14666,0
1744120367203,1724592144968,1588,1,-60,-60,0,60000,0
1744120371769,1724592144956,1588,3,-600,-60,0,4039,0
1744120374018,1724592144962,1588,3,-600,-60,0,2244,0
1744120380216,1724592147276,1588,3,53,21,1300,6186,1
1744120393206,1724592143945,1588,1,-120,9,1300,12983,1
1744120512033,1724592144011,1588,1,-120,8,1300,22005,1
1744120514611,1724592144935,1588,3,1,-600,1310,2568,0
1744120516156,1724592144968,1588,3,-600,-60,0,1539,0
1744120526361,1724592144560,1588,3,11,4,1310,10189,1
1744120529705,1724592144947,1588,3,1,-600,1310,3332,0
1744120531502,1724592146691,1588,3,99,39,1310,1785,1
1744120536205,1724592144944,1588,3,1,-600,1310,4701,0
1744120539574,1724592143945,1588,3,-720,-120,1300,3364,2
1744120545681,1724592144161,1588,3,16,6,1310,6095,1
1744120555615,1724592144791,1588,3,4,1,1300,9924,1
1744120567624,1724592142883,1588,3,45,17,1310,12002,1
1744120570165,1724592144611,1588,3,7,3,1310,2534,1
1744120580129,1724592144623,1588,3,8,3,1310,9954,1
1744120583297,1724592144848,1588,3,3,1,1310,3162,1
1744120585468,1724592144596,1588,3,8,3,1310,2167,1
1744120596699,1724592142337,1588,3,46,18,1300,11219,1
1744120598664,1724592144884,1588,3,3,1,1310,1958,1
1744120601047,1724592144665,1588,3,9,3,1310,2378,1
1744120610305,1724592143933,1588,3,19,8,1310,9254,1
1744120629115,1724592143255,1588,3,13,6,1300,18798,1
1744120635763,1724592144047,1588,3,22,8,1310,6641,1
1744120686442,1724592144011,1588,3,-720,-120,1300,3612,2
1744120690501,1724592144950,1588,3,1,-600,1310,4054,0
1744120692112,1724592144893,1588,3,3,1,1310,1603,1
1744120695017,1724592144083,1588,3,15,7,1310,2900,1
1744120731273,1724592143507,1588,1,-120,12,1300,18387,1
1744120735647,1724592144068,1588,3,21,8,1310,4344,1
1744120750032,1724592144104,1588,3,18,7,1310,14380,1
1744120753960,1724592144662,1588,3,8,3,1310,3922,1
1744120755195,1724592144965,1588,3,1,-600,1310,1230,0
1744120766396,1724592143615,1588,1,-120,11,1300,11195,1
1744120768515,1724592142799,1588,3,40,17,1310,2115,1
1744120770551,1724592146490,1588,3,94,39,1310,2023,1
1744120774631,1724592142493,1588,3,54,21,1310,4074,1
1744120777132,1724592144647,1588,3,6,3,1310,2489,1
1744120780131,1724592144887,1588,3,3,1,1310,2995,1
1744120781960,1724592144869,1588,3,3,1,1310,1823,1
1744120789023,1724592142448,1588,3,49,21,1300,7057,1
1744120790943,1724592144959,1588,3,1,-600,1310,1915,0
1744120794737,1724592141776,1588,3,67,26,1310,3781,1
1744120797314,1724592144953,1588,3,1,-600,1310,2567,0
1744120808482,1724592144473,1588,1,-120,4,1300,11161,1
1744120860316,1724592143393,1588,3,33,13,1310,51823,1
1744120866171,1724592143507,1588,3,-720,-120,1300,5850,2
1744120867892,1724592141638,1588,3,71,29,1310,1716,1
