id,nid,did,ord,mod,usn,type,queue,due,ivl,factor,reps,lapses,left,odue,odid,flags,data
1724592117616,1724592117615,1737734989502,0,1740697733,0,0,0,15436,0,0,0,0,0,0,0,0,{}
1724592117619,1724592117618,1745851225585,0,1750524605,2040,2,2,945,33,1300,11,1,1001,0,0,4,{}
1724592117622,1724592117621,1737734989502,0,1740697733,0,0,0,15438,0,0,0,0,0,0,0,0,{}
1724592117625,1724592117624,1737734989502,0,1740697733,0,0,0,15439,0,0,0,0,0,0,0,0,{}
1724592117628,1724592117627,1737734989502,0,1740697733,0,0,0,15444,0,0,0,0,0,0,0,0,{}
1724592117631,1724592117630,1737734989502,0,1740697733,0,0,0,15445,0,0,0,0,0,0,0,0,{}
1724592117634,1724592117633,1737734989502,0,1740697733,0,0,0,15446,0,0,0,0,0,0,0,0,{}
1724592117637,1724592117636,1737734989502,0,1740697733,0,0,0,15447,0,0,0,0,0,0,0,0,{}
1724592117640,1724592117639,1737734989502,0,1740697733,0,0,0,15448,0,0,0,0,0,0,0,0,{}
1724592117643,1724592117642,1737734989502,0,1740697733,0,0,0,15449,0,0,0,0,0,0,0,0,{}
1724592117646,1724592117645,1737734989502,0,1740697733,0,0,0,15450,0,0,0,0,0,0,0,0,{}
1724592117649,1724592117648,1737734989502,0,1740697733,0,0,0,15451,0,0,0,0,0,0,0,0,{}
1724592117652,1724592117651,1737734989502,0,1740697733,0,0,0,15452,0,0,0,0,0,0,0,0,{}
1724592117655,1724592117654,1737734989502,0,1740697733,0,0,0,15453,0,0,0,0,0,0,0,0,{}
1724592117658,1724592117657,1737734989502,0,1740697733,0,0,0,15454,0,0,0,0,0,0,0,0,{}
1724592117661,1724592117660,1737734989502,0,1740697733,0,0,0,15455,0,0,0,0,0,0,0,0,{}
1724592117664,1724592117663,1737734989502,0,1740697733,0,0,0,15456,0,0,0,0,0,0,0,0,{}
1724592117667,1724592117666,1737734989502,0,1740697733,0,0,0,15457,0,0,0,0,0,0,0,0,{}
1724592117670,1724592117669,1737734989502,0,1740697733,0,0,0,15458,0,0,0,0,0,0,0,0,{}
1724592117673,1724592117672,1737734989502,0,1740697733,0,0,0,15459,0,0,0,0,0,0,0,0,{}
1724592117676,1724592117675,1737734989502,0,1740697733,0,0,0,15465,0,0,0,0,0,0,0,0,{}
1724592117679,1724592117678,1737734989502,0,1740697733,0,0,0,15466,0,0,0,0,0,0,0,0,{}
1724592117682,1724592117681,1737734989502,0,1740697733,0,0,0,15467,0,0,0,0,0,0,0,0,{}
1724592117685,1724592117684,1737734989502,0,1740697733,0,0,0,15468,0,0,0,0,0,0,0,0,{}
1724592117688,1724592117687,1737734989502,0,1740697733,0,0,0,15469,0,0,0,0,0,0,0,0,{}
1724592117691,1724592117690,1737734989502,0,1740697733,0,0,0,15470,0,0,0,0,0,0,0,0,{}
1724592117694,1724592117693,1737734989502,0,1740697733,0,0,0,15471,0,0,0,0,0,0,0,0,{}
1724592117697,1724592117696,1737734989502,0,1740697733,0,0,0,15472,0,0,0,0,0,0,0,0,{}
1724592117700,1724592117699,1737734989502,0,1740697733,0,0,0,15473,0,0,0,0,0,0,0,0,{}
1724592117703,1724592117702,1737734989502,0,1740697733,0,0,0,15474,0,0,0,0,0,0,0,0,{}
1724592117706,1724592117705,1737734989502,0,1740697733,0,0,0,15475,0,0,0,0,0,0,0,0,{}
1724592117709,1724592117708,1737734989502,0,1740697733,0,0,0,15476,0,0,0,0,0,0,0,0,{}
1724592117712,1724592117711,1737734989502,0,1740697733,0,0,0,15477,0,0,0,0,0,0,0,0,{}
1724592117715,1724592117714,1737734989502,0,1740697733,0,0,0,15478,0,0,0,0,0,0,0,0,{}
1724592117718,1724592117717,1737734989502,0,1740697733,0,0,0,15479,0,0,0,0,0,0,0,0,{}
1724592117721,1724592117720,1737734989502,0,1740697733,0,0,0,15490,0,0,0,0,0,0,0,0,{}
1724592117724,1724592117723,1737734989502,0,1740697733,0,0,0,15493,0,0,0,0,0,0,0,0,{}
1724592117727,1724592117726,1737734989502,0,1740697733,0,0,0,15496,0,0,0,0,0,0,0,0,{}
1724592117730,1724592117729,1737734989502,0,1740697733,0,0,0,15498,0,0,0,0,0,0,0,0,{}
1724592117733,1724592117732,1737734989502,0,1740697733,0,0,0,15499,0,0,0,0,0,0,0,0,{}
1724592117736,1724592117735,1737734989502,0,1740697733,0,0,0,15500,0,0,0,0,0,0,0,0,{}
1724592117739,1724592117738,1737734989502,0,1740697733,0,0,0,15501,0,0,0,0,0,0,0,0,{}
1724592117742,1724592117741,1737734989502,0,1740697733,0,0,0,15502,0,0,0,0,0,0,0,0,{}
1724592117745,1724592117744,1737734989502,0,1740697733,0,0,0,15503,0,0,0,0,0,0,0,0,{}
1724592117748,1724592117747,1737734989502,0,1740697733,0,0,0,15504,0,0,0,0,0,0,0,0,{}
1724592117751,1724592117750,1737734989502,0,1740697733,0,0,0,15505,0,0,0,0,0,0,0,0,{}
1724592117754,1724592117753,1737734989502,0,1740697733,0,0,0,15506,0,0,0,0,0,0,0,0,{}
1724592117757,1724592117756,1737734989502,0,1740697733,0,0,0,15507,0,0,0,0,0,0,0,0,{}
1724592117760,1724592117759,1737734989502,0,1740697733,0,0,0,15508,0,0,0,0,0,0,0,0,{}
1724592117763,1724592117762,1737734989502,0,1740697733,0,0,0,15509,0,0,0,0,0,0,0,0,{}
1724592117766,1724592117765,1737734989502,0,1740697733,0,0,0,15510,0,0,0,0,0,0,0,0,{}
1724592117769,1724592117768,1737734989502,0,1740697733,0,0,0,15511,0,0,0,0,0,0,0,0,{}
1724592117772,1724592117771,1737734989502,0,1740697733,0,0,0,15512,0,0,0,0,0,0,0,0,{}
1724592117775,1724592117774,1737734989502,0,1740697733,0,0,0,15513,0,0,0,0,0,0,0,0,{}
1724592117778,1724592117777,1737734989502,0,1740697733,0,0,0,15514,0,0,0,0,0,0,0,0,{}
1724592117781,1724592117780,1737734989502,0,1740697733,0,0,0,15515,0,0,0,0,0,0,0,0,{}
1724592117784,1724592117783,1737734989502,0,1740697733,0,0,0,15516,0,0,0,0,0,0,0,0,{}
1724592117787,1724592117786,1737734989502,0,1740697733,0,0,0,15517,0,0,0,0,0,0,0,0,{}
1724592117790,1724592117789,1737734989502,0,1740697733,0,0,0,15518,0,0,0,0,0,0,0,0,{}
1724592117793,1724592117792,1737734989502,0,1740697733,0,0,0,15519,0,0,0,0,0,0,0,0,{}
1724592117796,1724592117795,1737734989502,0,1740697733,0,0,0,15520,0,0,0,0,0,0,0,0,{}
1724592117799,1724592117798,1737734989502,0,1740697733,0,0,0,15536,0,0,0,0,0,0,0,0,{}
1724592117802,1724592117801,1737734989502,0,1740697733,0,0,0,15537,0,0,0,0,0,0,0,0,{}
1724592117805,1724592117804,1737734989502,0,1740697733,0,0,0,15538,0,0,0,0,0,0,0,0,{}
1724592117808,1724592117807,1737734989502,0,1740697733,0,0,0,15539,0,0,0,0,0,0,0,0,{}
1724592117811,1724592117810,1737734989502,0,1740697733,0,0,0,15540,0,0,0,0,0,0,0,0,{}
1724592117814,1724592117813,1737734989502,0,1740697733,0,0,0,15545,0,0,0,0,0,0,0,0,{}
1724592117817,1724592117816,1737734989502,0,1740697733,0,0,0,15548,0,0,0,0,0,0,0,0,{}
1724592117820,1724592117819,1737734989502,0,1740697733,0,0,0,15549,0,0,0,0,0,0,0,0,{}
1724592117823,1724592117822,1737734989502,0,1740697733,0,0,0,15550,0,0,0,0,0,0,0,0,{}
1724592117826,1724592117825,1737734989502,0,1740697733,0,0,0,15551,0,0,0,0,0,0,0,0,{}
1724592117829,1724592117828,1737734989502,0,1740697733,0,0,0,15553,0,0,0,0,0,0,0,0,{}
1724592117832,1724592117831,1737734989502,0,1740697733,0,0,0,15554,0,0,0,0,0,0,0,0,{}
1724592117835,1724592117834,1737734989502,0,1740697733,0,0,0,15555,0,0,0,0,0,0,0,0,{}
1724592117838,1724592117837,1737734989502,0,1740697733,0,0,0,15556,0,0,0,0,0,0,0,0,{}
1724592117841,1724592117840,1737734989502,0,1740697733,0,0,0,15558,0,0,0,0,0,0,0,0,{}
1724592117844,1724592117843,1737734989502,0,1740697733,0,0,0,15559,0,0,0,0,0,0,0,0,{}
1724592117847,1724592117846,1737734989502,0,1740697733,0,0,0,15560,0,0,0,0,0,0,0,0,{}
1724592117850,1724592117849,1737734989502,0,1740697733,0,0,0,15561,0,0,0,0,0,0,0,0,{}
1724592117853,1724592117852,1737734989502,0,1740697733,0,0,0,15562,0,0,0,0,0,0,0,0,{}
1724592117856,1724592117855,1737734989502,0,1740697733,0,0,0,15563,0,0,0,0,0,0,0,0,{}
1724592117859,1724592117858,1737734989502,0,1740697733,0,0,0,15564,0,0,0,0,0,0,0,0,{}
1724592117862,1724592117861,1737734989502,0,1740697733,0,0,0,15565,0,0,0,0,0,0,0,0,{}
1724592117865,1724592117864,1737734989502,0,1740697733,0,0,0,15566,0,0,0,0,0,0,0,0,{}
1724592117868,1724592117867,1737734989502,0,1740697733,0,0,0,15568,0,0,0,0,0,0,0,0,{}
1724592117871,1724592117870,1737734989502,0,1740697733,0,0,0,15569,0,0,0,0,0,0,0,0,{}
1724592117874,1724592117873,1737734989502,0,1740697733,0,0,0,15570,0,0,0,0,0,0,0,0,{}
1724592117877,1724592117876,1737734989502,0,1740697733,0,0,0,15571,0,0,0,0,0,0,0,0,{}
1724592117880,1724592117879,1737734989502,0,1740697733,0,0,0,15574,0,0,0,0,0,0,0,0,{}
1724592117883,1724592117882,1737734989502,0,1740697733,0,0,0,15575,0,0,0,0,0,0,0,0,{}
1724592117886,1724592117885,1737734989502,0,1740697733,0,0,0,15577,0,0,0,0,0,0,0,0,{}
1724592117889,1724592117888,1737734989502,0,1740697733,0,0,0,15578,0,0,0,0,0,0,0,0,{}
1724592117892,1724592117891,1737734989502,0,1740697733,0,0,0,15579,0,0,0,0,0,0,0,0,{}
1724592117895,1724592117894,1737734989502,0,1740697733,0,0,0,15581,0,0,0,0,0,0,0,0,{}
1724592117898,1724592117897,1737734989502,0,1740697733,0,0,0,15582,0,0,0,0,0,0,0,0,{}
1724592117901,1724592117900,1737734989502,0,1740697733,0,0,0,15583,0,0,0,0,0,0,0,0,{}
1724592117904,1724592117903,1737734989502,0,1740697733,0,0,0,15584,0,0,0,0,0,0,0,0,{}
1724592117907,1724592117906,1737734989502,0,1740697733,0,0,0,15585,0,0,0,0,0,0,0,0,{}
1724592117910,1724592117909,1737734989502,0,1740697733,0,0,0,15586,0,0,0,0,0,0,0,0,{}
1724592117913,1724592117912,1737734989502,0,1740697733,0,0,0,15589,0,0,0,0,0,0,0,0,{}
1724592117916,1724592117915,1737734989502,0,1740697733,0,0,0,15590,0,0,0,0,0,0,0,0,{}
1724592117919,1724592117918,1737734989502,0,1740697733,0,0,0,15591,0,0,0,0,0,0,0,0,{}
1724592117922,1724592117921,1737734989502,0,1740697733,0,0,0,15592,0,0,0,0,0,0,0,0,{}
1724592117925,1724592117924,1737734989502,0,1740697733,0,0,0,15594,0,0,0,0,0,0,0,0,{}
1724592117928,1724592117927,1737734989502,0,1740697733,0,0,0,15595,0,0,0,0,0,0,0,0,{}
1724592117931,1724592117930,1737734989502,0,1740697733,0,0,0,15596,0,0,0,0,0,0,0,0,{}
1724592117934,1724592117933,1737734989502,0,1747869412,1925,0,0,15597,0,0,0,0,0,0,0,3,{}
1724592117937,1724592117936,1737734989502,0,1740697733,0,0,0,15598,0,0,0,0,0,0,0,0,{}
1724592117940,1724592117939,1737734989502,0,1740697733,0,0,0,15599,0,0,0,0,0,0,0,0,{}
1724592117943,1724592117942,1737734989502,0,1740697733,0,0,0,15607,0,0,0,0,0,0,0,0,{}
1724592117946,1724592117945,1737734989502,0,1740697733,0,0,0,15609,0,0,0,0,0,0,0,0,{}
1724592117949,1724592117948,1737734989502,0,1740697733,0,0,0,15610,0,0,0,0,0,0,0,0,{}
1724592117952,1724592117951,1737734989502,0,1740697733,0,0,0,15612,0,0,0,0,0,0,0,0,{}
1724592117955,1724592117954,1737734989502,0,1740697733,0,0,0,15613,0,0,0,0,0,0,0,0,{}
1724592117958,1724592117957,1737734989502,0,1740697733,0,0,0,15614,0,0,0,0,0,0,0,0,{}
1724592117961,1724592117960,1737734989502,0,1740697733,0,0,0,15615,0,0,0,0,0,0,0,0,{}
1724592117964,1724592117963,1737734989502,0,1740697733,0,0,0,15617,0,0,0,0,0,0,0,0,{}
1724592117967,1724592117966,1737734989502,0,1740697733,0,0,0,15619,0,0,0,0,0,0,0,0,{}
1724592117970,1724592117969,1737734989502,0,1740697733,0,0,0,15621,0,0,0,0,0,0,0,0,{}
1724592117973,1724592117972,1737734989502,0,1740697733,0,0,0,15623,0,0,0,0,0,0,0,0,{}
1724592117976,1724592117975,1737734989502,0,1740697733,0,0,0,15624,0,0,0,0,0,0,0,0,{}
1724592117979,1724592117978,1737734989502,0,1740697733,0,0,0,15625,0,0,0,0,0,0,0,0,{}
1724592117982,1724592117981,1737734989502,0,1740697733,0,0,0,15627,0,0,0,0,0,0,0,0,{}
1724592117985,1724592117984,1737734989502,0,1740697733,0,0,0,15628,0,0,0,0,0,0,0,0,{}
1724592117988,1724592117987,1737734989502,0,1740697733,0,0,0,15629,0,0,0,0,0,0,0,0,{}
1724592117991,1724592117990,1737734989502,0,1740697733,0,0,0,15630,0,0,0,0,0,0,0,0,{}
1724592117994,1724592117993,1737734989502,0,1740697733,0,0,0,15631,0,0,0,0,0,0,0,0,{}
1724592117997,1724592117996,1737734989502,0,1740697733,0,0,0,15632,0,0,0,0,0,0,0,0,{}
1724592118000,1724592117999,1737734989502,0,1740697733,0,0,0,15633,0,0,0,0,0,0,0,0,{}
1724592118003,1724592118002,1737734989502,0,1740697733,0,0,0,15634,0,0,0,0,0,0,0,0,{}
1724592118006,1724592118005,1737734989502,0,1740697733,0,0,0,15635,0,0,0,0,0,0,0,0,{}
1724592118009,1724592118008,1737734989502,0,1740697733,0,0,0,15636,0,0,0,0,0,0,0,0,{}
1724592118012,1724592118011,1737734989502,0,1740697733,0,0,0,15637,0,0,0,0,0,0,0,0,{}
1724592118015,1724592118014,1737734989502,0,1740697733,0,0,0,15638,0,0,0,0,0,0,0,0,{}
1724592118018,1724592118017,1737734989502,0,1740697733,0,0,0,15639,0,0,0,0,0,0,0,0,{}
1724592118021,1724592118020,1737734989502,0,1740697733,0,0,0,15643,0,0,0,0,0,0,0,0,{}
1724592118024,1724592118023,1737734989502,0,1740697733,0,0,0,15644,0,0,0,0,0,0,0,0,{}
1724592118027,1724592118026,1737734989502,0,1740697733,0,0,0,15646,0,0,0,0,0,0,0,0,{}
1724592118030,1724592118029,1737734989502,0,1740697733,0,0,0,15647,0,0,0,0,0,0,0,0,{}
1724592118033,1724592118032,1737734989502,0,1740697733,0,0,0,15648,0,0,0,0,0,0,0,0,{}
1724592118036,1724592118035,1737734989502,0,1740697733,0,0,0,15649,0,0,0,0,0,0,0,0,{}
1724592118039,1724592118038,1737734989502,0,1740697733,0,0,0,15650,0,0,0,0,0,0,0,0,{}
1724592118042,1724592118041,1737734989502,0,1740697733,0,0,0,15651,0,0,0,0,0,0,0,0,{}
1724592118045,1724592118044,1737734989502,0,1740697733,0,0,0,15652,0,0,0,0,0,0,0,0,{}
1724592118048,1724592118047,1737734989502,0,1740697733,0,0,0,15653,0,0,0,0,0,0,0,0,{}
1724592118051,1724592118050,1737734989502,0,1740697733,0,0,0,15654,0,0,0,0,0,0,0,0,{}
1724592118054,1724592118053,1737734989502,0,1740697733,0,0,0,15655,0,0,0,0,0,0,0,0,{}
1724592118057,1724592118056,1737734989502,0,1740697733,0,0,0,15656,0,0,0,0,0,0,0,0,{}
1724592118060,1724592118059,1737734989502,0,1740697733,0,0,0,15657,0,0,0,0,0,0,0,0,{}
1724592118063,1724592118062,1737734989502,0,1740697733,0,0,0,15658,0,0,0,0,0,0,0,0,{}
1724592118066,1724592118065,1737734989502,0,1740697733,0,0,0,15659,0,0,0,0,0,0,0,0,{}
1724592118069,1724592118068,1737734989502,0,1740697733,0,0,0,15663,0,0,0,0,0,0,0,0,{}
1724592118072,1724592118071,1737734989502,0,1740697733,0,0,0,15666,0,0,0,0,0,0,0,0,{}
1724592118075,1724592118074,1737734989502,0,1740697733,0,0,0,15679,0,0,0,0,0,0,0,0,{}
1724592118078,1724592118077,1737734989502,0,1740697733,0,0,0,15680,0,0,0,0,0,0,0,0,{}
1724592118081,1724592118080,1737734989502,0,1740697733,0,0,0,15681,0,0,0,0,0,0,0,0,{}
1724592118084,1724592118083,1737734989502,0,1740697733,0,0,0,15683,0,0,0,0,0,0,0,0,{}
1724592118087,1724592118086,1737734989502,0,1740697733,0,0,0,15684,0,0,0,0,0,0,0,0,{}
1724592118090,1724592118089,1737734989502,0,1740697733,0,0,0,15685,0,0,0,0,0,0,0,0,{}
1724592118093,1724592118092,1737734989502,0,1740697733,0,0,0,15686,0,0,0,0,0,0,0,0,{}
1724592118096,1724592118095,1737734989502,0,1740697733,0,0,0,15687,0,0,0,0,0,0,0,0,{}
1724592118099,1724592118098,1737734989502,0,1740697733,0,0,0,15688,0,0,0,0,0,0,0,0,{}
1724592118102,1724592118101,1737734989502,0,1740697733,0,0,0,15689,0,0,0,0,0,0,0,0,{}
1724592118105,1724592118104,1737734989502,0,1740697733,0,0,0,15690,0,0,0,0,0,0,0,0,{}
1724592118108,1724592118107,1737734989502,0,1740697733,0,0,0,15692,0,0,0,0,0,0,0,0,{}
1724592118111,1724592118110,1737734989502,0,1740697733,0,0,0,15693,0,0,0,0,0,0,0,0,{}
1724592118114,1724592118113,1737734989502,0,1740697733,0,0,0,15694,0,0,0,0,0,0,0,0,{}
1724592118117,1724592118116,1737734989502,0,1740697733,0,0,0,15695,0,0,0,0,0,0,0,0,{}
1724592118120,1724592118119,1737734989502,0,1740697733,0,0,0,15696,0,0,0,0,0,0,0,0,{}
1724592118123,1724592118122,1737734989502,0,1740697733,0,0,0,15697,0,0,0,0,0,0,0,0,{}
1724592118126,1724592118125,1737734989502,0,1740697733,0,0,0,15698,0,0,0,0,0,0,0,0,{}
1724592118129,1724592118128,1737734989502,0,1740697733,0,0,0,15699,0,0,0,0,0,0,0,0,{}
1724592118132,1724592118131,1737734989502,0,1740697733,0,0,0,15700,0,0,0,0,0,0,0,0,{}
1724592118135,1724592118134,1737734989502,0,1740697733,0,0,0,15712,0,0,0,0,0,0,0,0,{}
1724592118138,1724592118137,1737734989502,0,1740697733,0,0,0,15713,0,0,0,0,0,0,0,0,{}
1724592118141,1724592118140,1737734989502,0,1740697733,0,0,0,15714,0,0,0,0,0,0,0,0,{}
1724592118144,1724592118143,1737734989502,0,1740697733,0,0,0,15715,0,0,0,0,0,0,0,0,{}
1724592118147,1724592118146,1737734989502,0,1740697733,0,0,0,15716,0,0,0,0,0,0,0,0,{}
1724592118150,1724592118149,1737734989502,0,1740697733,0,0,0,15717,0,0,0,0,0,0,0,0,{}
1724592118153,1724592118152,1737734989502,0,1740697733,0,0,0,15718,0,0,0,0,0,0,0,0,{}
1724592118156,1724592118155,1737734989502,0,1740697733,0,0,0,15719,0,0,0,0,0,0,0,0,{}
1724592118159,1724592118158,1737734989502,0,1740697733,0,0,0,15720,0,0,0,0,0,0,0,0,{}
1724592118162,1724592118161,1737734989502,0,1740697733,0,0,0,15721,0,0,0,0,0,0,0,0,{}
1724592118165,1724592118164,1737734989502,0,1740697733,0,0,0,15723,0,0,0,0,0,0,0,0,{}
1724592118168,1724592118167,1737734989502,0,1740697733,0,0,0,15724,0,0,0,0,0,0,0,0,{}
1724592118171,1724592118170,1737734989502,0,1740697733,0,0,0,15725,0,0,0,0,0,0,0,0,{}
1724592118174,1724592118173,1737734989502,0,1740697733,0,0,0,15726,0,0,0,0,0,0,0,0,{}
1724592118177,1724592118176,1737734989502,0,1740697733,0,0,0,15727,0,0,0,0,0,0,0,0,{}
1724592118180,1724592118179,1737734989502,0,1740697733,0,0,0,15728,0,0,0,0,0,0,0,0,{}
1724592118183,1724592118182,1737734989502,0,1740697733,0,0,0,15730,0,0,0,0,0,0,0,0,{}
1724592118186,1724592118185,1737734989502,0,1740697733,0,0,0,15731,0,0,0,0,0,0,0,0,{}
1724592118189,1724592118188,1737734989502,0,1740697733,0,0,0,15732,0,0,0,0,0,0,0,0,{}
1724592118192,1724592118191,1737734989502,0,1740697733,0,0,0,15733,0,0,0,0,0,0,0,0,{}
1724592118195,1724592118194,1737734989502,0,1740697733,0,0,0,15734,0,0,0,0,0,0,0,0,{}
1724592118198,1724592118197,1737734989502,0,1740697733,0,0,0,15735,0,0,0,0,0,0,0,0,{}
1724592118201,1724592118200,1737734989502,0,1740697733,0,0,0,15736,0,0,0,0,0,0,0,0,{}
1724592118204,1724592118203,1737734989502,0,1740697733,0,0,0,15737,0,0,0,0,0,0,0,0,{}
1724592118207,1724592118206,1737734989502,0,1740697733,0,0,0,15738,0,0,0,0,0,0,0,0,{}
1724592118210,1724592118209,1737734989502,0,1740697733,0,0,0,15739,0,0,0,0,0,0,0,0,{}
1724592118213,1724592118212,1737734989502,0,1740697733,0,0,0,15741,0,0,0,0,0,0,0,0,{}
1724592118216,1724592118215,1737734989502,0,1740697733,0,0,0,15744,0,0,0,0,0,0,0,0,{}
1724592118219,1724592118218,1737734989502,0,1740697733,0,0,0,15745,0,0,0,0,0,0,0,0,{}
1724592118222,1724592118221,1737734989502,0,1740697733,0,0,0,15749,0,0,0,0,0,0,0,0,{}
1724592118225,1724592118224,1737734989502,0,1740697733,0,0,0,15750,0,0,0,0,0,0,0,0,{}
1724592118228,1724592118227,1737734989502,0,1740697733,0,0,0,15753,0,0,0,0,0,0,0,0,{}
1724592118231,1724592118230,1737734989502,0,1740697733,0,0,0,15754,0,0,0,0,0,0,0,0,{}
1724592118234,1724592118233,1737734989502,0,1740697733,0,0,0,15759,0,0,0,0,0,0,0,0,{}
1724592118237,1724592118236,1737734989502,0,1740697733,0,0,0,15760,0,0,0,0,0,0,0,0,{}
1724592118240,1724592118239,1737734989502,0,1740697733,0,0,0,15761,0,0,0,0,0,0,0,0,{}
1724592118243,1724592118242,1737734989502,0,1740697733,0,0,0,15762,0,0,0,0,0,0,0,0,{}
1724592118246,1724592118245,1737734989502,0,1740697733,0,0,0,15763,0,0,0,0,0,0,0,0,{}
1724592118249,1724592118248,1737734989502,0,1740697733,0,0,0,15764,0,0,0,0,0,0,0,0,{}
1724592118252,1724592118251,1737734989502,0,1740697733,0,0,0,15766,0,0,0,0,0,0,0,0,{}
1724592118255,1724592118254,1737734989502,0,1740697733,0,0,0,15767,0,0,0,0,0,0,0,0,{}
1724592118258,1724592118257,1737734989502,0,1740697733,0,0,0,15768,0,0,0,0,0,0,0,0,{}
1724592118261,1724592118260,1737734989502,0,1740697733,0,0,0,15769,0,0,0,0,0,0,0,0,{}
1724592118264,1724592118263,1737734989502,0,1740697733,0,0,0,15770,0,0,0,0,0,0,0,0,{}
1724592118267,1724592118266,1737734989502,0,1740697733,0,0,0,15771,0,0,0,0,0,0,0,0,{}
1724592118270,1724592118269,1737734989502,0,1740697733,0,0,0,15773,0,0,0,0,0,0,0,0,{}
1724592118273,1724592118272,1737734989502,0,1740697733,0,0,0,15774,0,0,0,0,0,0,0,0,{}
1724592118276,1724592118275,1737734989502,0,1740697733,0,0,0,15775,0,0,0,0,0,0,0,0,{}
1724592118279,1724592118278,1737734989502,0,1740697733,0,0,0,15776,0,0,0,0,0,0,0,0,{}
1724592118282,1724592118281,1737734989502,0,1740697733,0,0,0,15777,0,0,0,0,0,0,0,0,{}
1724592118285,1724592118284,1737734989502,0,1740697733,0,0,0,15778,0,0,0,0,0,0,0,0,{}
1724592118288,1724592118287,1737734989502,0,1740697733,0,0,0,15780,0,0,0,0,0,0,0,0,{}
1724592118291,1724592118290,1737734989502,0,1740697733,0,0,0,15781,0,0,0,0,0,0,0,0,{}
1724592118294,1724592118293,1737734989502,0,1740697733,0,0,0,15782,0,0,0,0,0,0,0,0,{}
1724592118297,1724592118296,1737734989502,0,1740697733,0,0,0,15783,0,0,0,0,0,0,0,0,{}
1724592118300,1724592118299,1737734989502,0,1740697733,0,0,0,15784,0,0,0,0,0,0,0,0,{}
1724592118303,1724592118302,1737734989502,0,1740697733,0,0,0,15785,0,0,0,0,0,0,0,0,{}
1724592118306,1724592118305,1737734989502,0,1740697733,0,0,0,15786,0,0,0,0,0,0,0,0,{}
1724592118309,1724592118308,1737734989502,0,1740697733,0,0,0,15787,0,0,0,0,0,0,0,0,{}
1724592118312,1724592118311,1737734989502,0,1740697733,0,0,0,15788,0,0,0,0,0,0,0,0,{}
1724592118315,1724592118314,1737734989502,0,1740697733,0,0,0,15791,0,0,0,0,0,0,0,0,{}
1724592118318,1724592118317,1737734989502,0,1740697733,0,0,0,15792,0,0,0,0,0,0,0,0,{}
1724592118321,1724592118320,1737734989502,0,1740697733,0,0,0,15795,0,0,0,0,0,0,0,0,{}
1724592118324,1724592118323,1737734989502,0,1740697733,0,0,0,15796,0,0,0,0,0,0,0,0,{}
1724592118327,1724592118326,1737734989502,0,1740697733,0,0,0,15797,0,0,0,0,0,0,0,0,{}
1724592118330,1724592118329,1737734989502,0,1740697733,0,0,0,15803,0,0,0,0,0,0,0,0,{}
1724592118333,1724592118332,1737734989502,0,1740697733,0,0,0,15804,0,0,0,0,0,0,0,0,{}
1724592118336,1724592118335,1737734989502,0,1740697733,0,0,0,15806,0,0,0,0,0,0,0,0,{}
1724592118339,1724592118338,1737734989502,0,1740697733,0,0,0,15810,0,0,0,0,0,0,0,0,{}
1724592118342,1724592118341,1737734989502,0,1740697733,0,0,0,15814,0,0,0,0,0,0,0,0,{}
1724592118345,1724592118344,1737734989502,0,1740697733,0,0,0,15818,0,0,0,0,0,0,0,0,{}
1724592118348,1724592118347,1737734989502,0,1740697733,0,0,0,15820,0,0,0,0,0,0,0,0,{}
1724592118351,1724592118350,1737734989502,0,1740697733,0,0,0,15821,0,0,0,0,0,0,0,0,{}
1724592118354,1724592118353,1737734989502,0,1740697733,0,0,0,15822,0,0,0,0,0,0,0,0,{}
1724592118357,1724592118356,1737734989502,0,1740697733,0,0,0,15823,0,0,0,0,0,0,0,0,{}
1724592118360,1724592118359,1737734989502,0,1740697733,0,0,0,15824,0,0,0,0,0,0,0,0,{}
1724592118363,1724592118362,1737734989502,0,1740697733,0,0,0,15825,0,0,0,0,0,0,0,0,{}
1724592118366,1724592118365,1737734989502,0,1740697733,0,0,0,15826,0,0,0,0,0,0,0,0,{}
1724592118369,1724592118368,1737734989502,0,1740697733,0,0,0,15827,0,0,0,0,0,0,0,0,{}
1724592118372,1724592118371,1737734989502,0,1740697733,0,0,0,15828,0,0,0,0,0,0,0,0,{}
1724592118375,1724592118374,1737734989502,0,1740697733,0,0,0,15829,0,0,0,0,0,0,0,0,{}
1724592118378,1724592118377,1737734989502,0,1740697733,0,0,0,15830,0,0,0,0,0,0,0,0,{}
1724592118381,1724592118380,1737734989502,0,1740697733,0,0,0,15831,0,0,0,0,0,0,0,0,{}
1724592118384,1724592118383,1737734989502,0,1740697733,0,0,0,15832,0,0,0,0,0,0,0,0,{}
1724592118387,1724592118386,1737734989502,0,1740697733,0,0,0,15833,0,0,0,0,0,0,0,0,{}
1724592118390,1724592118389,1737734989502,0,1740697733,0,0,0,15834,0,0,0,0,0,0,0,0,{}
1724592118393,1724592118392,1737734989502,0,1740697733,0,0,0,15835,0,0,0,0,0,0,0,0,{}
1724592118396,1724592118395,1737734989502,0,1740697733,0,0,0,15836,0,0,0,0,0,0,0,0,{}
1724592118399,1724592118398,1737734989502,0,1740697733,0,0,0,15837,0,0,0,0,0,0,0,0,{}
1724592118402,1724592118401,1737734989502,0,1740697733,0,0,0,15838,0,0,0,0,0,0,0,0,{}
